BOLETANUM,ARTICULO,CANTIDAD,COSTO,FECHAENTRA,FECHAVENTA,VALORVENTA,INTERESES,VENDIDO,COMPRADO,GRAMOS,IVA,NUMFAC
 42783,CADENA SOLA USADA,,1660000,2017-09-13,,,,False,False,21.2,,
 42787,UNA PULSERA SOLA USADA,,1000000,2017-09-13,,,,False,False,13.0,,
 42790,ANILLO P.CIRCON MANCHADO RAYADO,,400000,2017-09-13,,,,False,False,5.8,,
 42799,DOS ANILLOS PD.P.VARIAS USADOS,,150000,2017-09-13,,,,False,False,3.0,,
 42806,DOS ANILLOS PD.P.CIRCONES EN PLATA USADOS,,10000,2017-09-13,,,,False,False,12.5,,
 42812,ANILLO PD.P.VARIAS USADO,,100000,2017-09-13,,,,False,False,2.1,,
 42820,DOS ANILLOS.ARGOLLA P.CIRCONES USADOS,,400000,2017-09-13,,,,False,False,8.8,,
 42823,RELOJ PH SALCO.DOS ANILLOS EN PLATA P.VERDES (6.5GR),,70000,2017-09-13,2018-03-22,70000,10000,True,False,0.0,,
 42832,PULSERA SOLA USADA,,800000,2017-09-13,,,,False,False,11.7,,
 42838,CADENA CON 2 DIJES.DOS ANILLOS PD.UN PAR DE ARETES P.VARIAS USADOS,,1500000,2017-09-13,,,,False,False,18.8,,
 42844,ANILLO PH.P.NEGRA USADO,,150000,2017-09-13,,,,False,False,2.8,,
 42853,UN CENICERO EN PLATA USADA (29.5),,20000,2017-09-13,,,,False,False,1.0,,
 42856,CADENA.PULSERA.DOS DIJES USADOS,,300000,2017-09-13,,,,False,False,4.8,,
 42859,ANILLO PD.P.CIRCONES USADO,,100000,2017-09-13,,,,False,False,1.8,,
 42865,TRES ARGOLLAS.7 ANILLOS.3 CADENAS.4 ARETES P.VARIAS USADOS (42.6GR),,35000,2017-09-13,,,,False,False,1.0,,
 42873,TALADRO INALAMBRICO B Y D USADO UNAS SOLA PILA C961-B3,,50000,2017-09-13,2017-09-18,50000,20000,True,False,0.0,,
 42877,+ANILLO PARA DAMA DICE 15 P BLANCAS.,,250000,2017-09-13,,,,False,False,4.0,,
 42878,PULSERA CHINESCA ITALIANA AVERIADA.,,380000,2017-09-13,,,,False,False,5.2,,
 42881,RELOJ PARA DAMA DøMARIO  DORADO# FC1406 EN ESTUCHE.,,60000,2017-09-13,2017-09-13,60000,40000,True,False,0.0,,
 42883,CADENA DE PLATA Y RELOJ P H CASIO METALICO RAYADOEF507,,110000,2017-09-13,2018-08-01,110000,0,True,False,0.0,0,0
 42884,TALADRO B Y D 1/2 HD500-B3 USADO CON LLAVE.,,40000,2017-09-13,2017-09-21,40000,20000,True,False,0.0,,
 42887,RELOJ P H D%MARIO DORADO # NE1175 USADO.,,100000,2017-09-13,2017-11-08,100000,40000,True,False,0.0,,
 42888,")7= CANDONGAS RELLENAS, Y TRES ARETES INCOMPLETOS DUJE OULSERA PARA BEBE.",,180000,2017-09-13,,,,False,False,6.9,,
 42892,CADENA ROTA .,,80000,2017-09-13,,,,False,False,1.2,,
 42893,DOS PARES DE TOPOS.,,60000,2017-09-13,,,,False,False,1.2,,
 42896,CADENA CON DIJE ENCHAPADO.,,330000,2017-09-13,,,,False,False,5.8,,
 42899,RELOJ PARA H MIRAGE  METALICO MP4U106023 HC  USADO.,,70000,2017-09-13,2017-09-13,70000,40000,True,False,0.0,,
 42901,ARGOLLA DICE ADELA.,,600000,2017-09-13,,,,False,False,8.3,,
 42906,PULSERA )ARTICULADA= TRES OROS.,,450000,2017-09-13,,,,False,False,7.6,,
 42912,CADENA SOLA USADA,,400000,2017-09-13,,,,False,False,7.1,,
 42916,CADENA ROTA.ESCLAVA.UN ARETES P.VARIAS USADOS,,280000,2017-09-13,,,,False,False,4.8,,
 42924,ANILLO PD.P.MORADA (DE GRADO),,250000,2017-09-13,,,,False,False,4.2,,
 42938,CADENA CON DIJE USADOS (DOS OROS),,2800000,2017-09-13,,,,False,False,35.0,,
 42946,RELOJ PH CASIO EDIFICE #EF550 ESTUCHE USADO.MANILLA METALICA,,90000,2017-09-13,2017-09-13,90000,80000,True,False,0.0,,
 42949,ARGOLLA EN PLATA USADA (9.5),,50000,2017-09-13,,,,False,False,1.0,,
 42954,DOS ANILLOS.CADENA USADOS,,1500000,2017-09-13,,,,False,False,20.7,,
 42957,ARGOLLA P.CIRCON USADA,,150000,2017-09-13,,,,False,False,2.7,,
 42963,RELOJ PD MD-LTP-2037 MANILLA METALICA USADO,,100000,2017-09-13,,,,False,False,0.0,,
 42972,14 LLAVES STANLEY USADAS,,30000,2017-09-13,2018-02-27,30000,30000,True,False,0.0,,
 42975,ESCLAVA SOLA USADA (SOFIA),,500000,2017-09-13,,,,False,False,7.5,,
 42978,MINICONPONENTE SAMSUG MD-MX-J630 #1841L SIN CONTROL USADO EN CAJA SIN ANTENA,,80000,2017-09-13,2017-10-17,80000,155000,True,False,0.0,,
 42979,CUATRO DIJES.ARO.ANILLO.DOS REMOS USADOS (46.7.GR),,40000,2017-09-13,,,,False,False,1.0,,
 42981,ARGOLLA USADA DOS OROS,,400000,2017-09-13,,,,False,False,9.7,,
 42993,CADENA CON DIJE USADOS,,150000,2017-09-13,,,,False,False,1.9,,
 42994,UN DIJE USADO,,500000,2017-09-13,,,,False,False,6.6,,
 42998,ANILLO PH.INCOMPLETO,,300000,2017-09-13,,,,False,False,4.5,,
 43017,RELOJ PH SWATCH #AG2012 MANILLA METALICA USADO,,70000,2017-09-13,2017-09-13,70000,50000,True,False,0.0,,
 43019,PULSERA CON DIJE USADOS,,300000,2017-09-13,,,,False,False,4.0,,
 43025,ANILLO PD.P.NEGRAS USADOS,,60000,2017-09-13,,,,False,False,3.5,,
 43027,UN DIJE USADO,,320000,2017-09-13,,,,False,False,4.2,,
 43051,RELOJ PH FOSSIL #AM4382 MANILLA METALICA USADO,,30000,2017-09-13,2017-12-22,30000,20000,True,False,0.0,,
 43057,DOS CADENAS.DIJE.ANILLO P.VARIAS USADOS,,1500000,2017-09-13,,,,False,False,23.1,,
 43062,CADENA CON DIJE P.CIRCONES USADOS,,220000,2017-09-13,,,,False,False,3.1,,
 43073,ANILLO PD.P.CIRCON USADO,,300000,2017-09-13,,,,False,False,4.4,,
 43091,RELOJ PH SWACTH AG2010 MANILLA PLASTICA ESTUCHE USADO,,60000,2017-09-13,2017-11-07,60000,10000,True,False,0.0,,
 43092,ARGOLLA.ANILLO PD.P.CIRCON USADO,,400000,2017-09-13,,,,False,False,6.1,,
 43096,ARGOLLA USADA,,270000,2017-09-13,,,,False,False,3.8,,
 43097,DOS CADENAS.DIJE.ESCLAVA.DOS ANILLOS PH.P.AZUL Y BLANCAS USADOS,,4500000,2017-09-13,,,,False,False,54.0,,
 43098,M/CONPONENTE LG MD-CM8350 #MB8811C1 CONTROL ANTENA USADO,,350000,2017-09-13,2017-09-29,350000,100000,True,False,0.0,,
 43100,RELOJ PH DIMARIO #ZE1150 MANILLA METALICA USADO,,100000,2017-09-13,2017-09-19,100000,50000,True,False,0.0,,
 43102,DOS PULSERAS USADAS,,1100000,2017-09-13,,,,False,False,16.6,,
 43108,DOS ANILLOS PD.DOS DIJES EN PLATA (11 GR),,250000,2017-09-13,,,,False,False,4.4,,
 43109,CADENA EN PLATA (35.6),,50000,2017-09-13,,,,False,False,1.0,,
 43121,TELEVISOR CHALLENGER MD-LD24E53HD #985 CONTROL USADO,,150000,2017-09-13,2017-09-30,150000,70000,True,False,0.0,,
 43125,DOS ANILLOS PD.P.VARIAS USADOS,,550000,2017-09-13,,,,False,False,8.8,,
 43128,CADENA.PULSERAS 4.CINCO ARETES.CUATRO ANILLOS PD.VARIAS USADOS,,7000000,2017-09-13,,,,False,False,95.3,,
 43133,PULSERA CON 9 DIJES FIJOS USADOS,,340000,2017-09-13,,,,False,False,4.6,,
 43138,CADENA CON DIJE USADOS,,150000,2017-09-13,,,,False,False,2.7,,
 43158,ARGOLLA USADA,,380000,2017-09-13,,,,False,False,5.7,,
 43159,RELOJ PH CASIO G-SHOCK 20BAR MANILLA PLASTICA,,100000,2017-09-13,2017-10-12,100000,100000,True,False,0.0,,
 43161,ARGOLLA.UN PAR DE CANDONGAS EN PLATA USADO (7.6 GR),,10000,2017-09-13,,,,False,False,1.0,,
 43175,ANILLO PD.P.CIRCONES USADO METAL BLANCO,,120000,2017-09-13,,,,False,False,2.7,,
 43182,DOS CADENAS.DIJE P.VARIAS USADOS EN PLATA (90.1),,120000,2017-09-13,,,,False,False,1.0,,
 43187,TELEVISOR HYUANDAY MD-HYLR244 #6276 CONTROL FALTA BASE EN CAJA USADO,,250000,2017-09-13,2018-02-27,250000,30000,True,False,0.0,,
 43192,RELOJ PH DIESEL #B61501 MANILLA METALICA USADO,,100000,2017-09-13,2017-09-13,100000,100000,True,False,0.0,,
 43206,CADENA SOLA USADA,,100000,2017-09-13,,,,False,False,2.3,,
 43224,RELOJ PD GUESS #WO235L3 MANILLA METALICA USADO ESTUCHE,,90000,2017-09-13,2017-09-27,90000,20000,True,False,0.0,,
 43229,UNA CANDONGA USADA,,30000,2017-09-13,,,,False,False,0.5,,
 43231,DOS ARETES.P.CIRCONES.CUATRO DIJES INCOMPLETO USADOS ORO BAJO,,130000,2017-09-13,,,,False,False,5.3,,
 43233,ANILLO PD.P.CIRCONES USADO,,110000,2017-09-13,,,,False,False,1.8,,
 43235,RELOJ PH ORIENT #EM7J-C6 MANILLA METALICA USADO,,80000,2017-09-13,2017-09-29,80000,20000,True,False,0.0,,
 43237,CADENA EN PLATA (78.1 GR),,80000,2017-09-13,,,,False,False,1.0,,
 43240,RELOJ PH CLAUDE BERNARD #64006 MANILLA EN CUERO USADO,,120000,2017-09-13,2018-06-19,120000,80000,True,False,0.0,,
 43250,RELOJ PH LORUS #VD53-X138 MANILLA METALICA USADO,,50000,2017-09-13,2017-10-26,50000,50000,True,False,0.0,,
 43251,ANILLO PD.P.CIRCONES EN PLATA USADO (GR.6.5),,10000,2017-09-13,,,,False,False,1.0,,
 43254,DOS RELOJES TIME FORCE #TFA5001 CITIZEN #WR200 USADOS,,200000,2017-09-13,2017-10-24,200000,170000,True,False,0.0,,
 34421,RELOJ PH SEIKO N-1N6060 MANILLA EN CUERO USADO,,120000,2017-09-13,2017-09-13,120000,80000,True,False,0.0,,
 34525,DOS ANILLOS PD.P.CIRCONES ROTO USADOS,,80000,2017-09-13,,,,False,False,2.8,,
 37785,TRES ARETES.TRES ANILLOS PD.P.VARIAS USADOS  PLATA,,15000,2017-09-13,,,,False,False,13.2,,
 37809,CADENA CON DIJE.ANILLO PD.UN PAR DE ARETES P.VERDES USADOS,,450000,2017-09-13,,,,False,False,8.8,,
 37810,DIJE P.VERDES USADO (GRAMOS TOTAL),,300000,2017-09-13,,,,False,False,17.0,,
 37878,UN ARO P.CIRCONES USADO (29.9) PLATA,,30000,2017-09-13,,,,False,False,1.0,,
 39507,RELOJ PH SWATCH MD-AG2008 ESTUCHE USADO,,100000,2017-09-13,2018-04-14,100000,20000,True,False,0.0,,
 39799,RELOJ PH CASIO EDIFICE N-EF540 MANILLA METALICA ESTUCHE USADO,,80000,2017-09-13,2017-09-13,80000,120000,True,False,0.0,,
 40168,ARGOLLA DOS OROS USADA,,250000,2017-09-13,,,,False,False,5.0,,
 40346,UN PAR DE CANDONGAS USADAS,,50000,2017-09-13,,,,False,False,1.1,,
 40417,ANILLO PD.P.CIRCONES INCOMPLETO USADO,,20000,2017-09-13,,,,False,False,1.5,,
 40425,CINCO ANILLOS.UN PAR DE ARETES P.VARIAS USADOS,,350000,2017-09-13,,,,False,False,10.4,,
 40550,ANILLO PD.USADO (RISTO),,60000,2017-09-13,,,,False,False,1.5,,
 40653,DOS ANILLOS PD.P.BLANCA USADOS,,150000,2017-09-13,,,,False,False,2.6,,
 41019,M/COMPONENTE HYUNDAI MD-TAK1389 CONTROL USADO SIN ANTENAS,,80000,2017-09-13,2018-01-16,80000,20000,True,False,0.0,,
 41032,TELEVISOR SAMSUNG MD-LS19CFNKF N-300991A CONTROL CABLE USADO,,100000,2017-09-13,2017-11-08,100000,20000,True,False,0.0,,
 41163,ANILLO PD.P.CIRCONES USADO (DE GRADO),,350000,2017-09-13,,,,False,False,5.8,,
 41221,ARGOLLA LISA USADA (EVANGELINA),,100000,2017-09-13,,,,False,False,3.1,,
 41241,ANILLO PD.P.MORADA USADO,,70000,2017-09-13,,,,False,False,2.4,,
 41339,ARGOLLA LISA USADA ORO BAJO,,50000,2017-09-13,,,,False,False,1.5,,
 41353,DOS DIJES.ANILLO PD.P.CIRCONES.OCHO PEDAZOS ESTUCHE USADOS,,150000,2017-09-13,,,,False,False,5.3,,
 41433,ARGOLLA P.CIRCONES USADA (DAIRO),,200000,2017-09-13,,,,False,False,3.4,,
 41447,DOS PULSERAS.DOS CADENAS.TRES DIJES.DOS ANILLOS PH.RELOJ PH MIDO.P.VERDES Y BLANCAS (248.6),,18000000,2017-09-13,,,,False,False,230.0,,
 41512,ANILLO PD.P.CIRCONES USADO,,160000,2017-09-13,,,,False,False,3.3,,
 41527,CADENA P.VARIAS USADOS (COLLAR.GRAMOS 87.5),,3500000,2017-09-13,,,,False,False,50.0,,
 41583,ARGOLLA LISA USADA (LEONARDO),,90000,2017-09-13,,,,False,False,2.7,,
 41651,RELOH PH SWATCH AG2007 MANILLA EN CUERO USADO.ESTUCHE,,150000,2017-09-13,2017-09-13,150000,150000,True,False,0.0,,
 41660,ANILLO PD.P.VARIAS USADO,,190000,2017-09-13,,,,False,False,3.5,,
 41754,PULSERA SOLA USADA,,290000,2017-09-13,,,,False,False,3.7,,
 41768,UN PAR DE CANDONGAS.DOS ANILLOS PD.P.CIRCONES USADOS,,150000,2017-09-13,,,,False,False,8.8,,
 41811,CADENA SOLA USADA,,250000,2017-09-13,,,,False,False,3.4,,
 41847,CAMANDULA TRES OROS.ANILLO PD.P.BLANCA USADOS (BVLGARI),,2000000,2017-09-13,,,,False,False,25.5,,
 41855,ANILLO PH.P.VARIAS USADO (SELLO T.MULA),,500000,2017-09-13,,,,False,False,9.4,,
 41877,ANILLO PD.P.CIRCON USADO,,150000,2017-09-13,,,,False,False,3.2,,
 42011,ANILLO PH.P.VERDE USADO LAMINADO,,30000,2017-09-13,,,,False,False,4.4,,
 42029,ANILLO PD.P.CIRCONES USADO,,60000,2017-09-13,,,,False,False,1.5,,
 42069,ANILLO PH.P.VERDES USADO (BUHO),,400000,2017-09-13,,,,False,False,7.7,,
 42070,ARGOLLA P.CIRCONES USADA,,250000,2017-09-13,,,,False,False,3.8,,
 42071,ANILLO PD.P.VERDES USADO (CULEBRA),,300000,2017-09-13,,,,False,False,5.0,,
 42082,RELOJ PH CASIO EDIFICE #4369 PULSO EN CUERO USADO,,60000,2017-09-13,2017-09-30,60000,90000,True,False,0.0,,
 42099,ARGOLLA GRAFILADA USADA (JUAN CARLOS) DOS OROS,,400000,2017-09-13,,,,False,False,6.1,,
 42109,DOS ARGOLLAS GRAFILADAS,,270000,2017-09-13,,,,False,False,4.4,,
 42131,CADENA SOLA USADA,,400000,2017-09-13,,,,False,False,5.4,,
 42165,TRES RELOJES DIMARIO#ZE1275 SANDOZ#DC5028 MR#2226 USADOS,,600000,2017-09-13,2018-10-29,600000,200000,True,False,0.0,0,0
 42166,ANILLO PD.USADO (TRES OROS),,600000,2017-09-13,,,,False,False,7.5,,
 42171,ANILLO PD.USADO,,100000,2017-09-13,,,,False,False,1.5,,
 42180,ANILLO PD.USADO,,400000,2017-09-13,,,,False,False,7.0,,
 42181,ARGOLLA USADA,,100000,2017-09-13,,,,False,False,4.0,,
 42199,ANILLO PD.P.CIRCONES USADO (VALENTINA),,120000,2017-09-13,,,,False,False,2.3,,
 42200,MINICOMPONENTE SAMSUNG MD-MX-JS500/ZX #266H CONTROL CABLE.ANTENA EN CAJA USADO,,300000,2017-09-13,2017-12-14,300000,100000,True,False,0.0,0,0
 42227,ARGOLLA LISA USADA (DIEGO),,150000,2017-09-13,,,,False,False,2.9,,
 42257,UN DIJE USADO (CRISTO),,50000,2017-09-13,,,,False,False,0.7,,
 42320,RELOJ PH AUTOMATICO TECNNOMARINE #10ATM MANILLA PLASTICA USADO,,70000,2017-09-13,2017-10-03,70000,110000,True,False,0.0,,
 42343,RELOJ PH DIESEL #168-46 MANILLA METALICA USADO,,70000,2017-09-13,2017-09-13,70000,130000,True,False,0.0,,
 42564,CADENA CON 3 DIJES USADOS,,280000,2017-09-13,,,,False,False,8.3,,
 42581,CADENA CON DIJE USADOS,,1500000,2017-09-13,,,,False,False,25.0,,
 43334,TELEVISOR CHALLENGER MD-32T16SMART2HD #00419 CONTROL BASE USADO,,300000,2017-09-13,2017-09-13,300000,150000,True,False,0.0,,
 43493,DVD HYUNDAI MD-HYDVD2113 #2096 CONTROL CABLES EN CAJA USADO,,20000,2017-09-13,2017-09-13,20000,35000,True,False,0.0,,
 43451,HORNO MICROONDAS SAMSUNG MD-MW4290 #1679 USADO,,50000,2017-09-13,2017-09-13,50000,30000,True,False,0.0,,
 43282,DVD LG MD-DP122 #26950 CONTROL CABLES USADO,,20000,2017-09-13,,,,False,False,0.0,,
 43258,RELOJ PD BAUME MERCIER USADO.MANILLA METALICA USADO,,50000,2017-09-13,2018-12-21,50000,10000,True,False,0.0,,
 43473,RELOJ PH SMART WATCH CABLE USB EN CAJA USADO,,50000,2017-09-13,2017-09-13,50000,20000,True,False,0.0,,
 43257,ANILLO PD.ROJAS EN PLATA (9.2 GR),,10000,2017-12-27,,,,False,False,1.0,,
 43259,RELOJ PH GUESS #W70016G1 MANILLA CUERO.ESTUCHE USADO,,80000,2017-12-27,,,,False,False,0.0,,
 43261,CADENA CON 2 DIJES P.VERDE USADOS,,150000,2017-12-27,,,,False,False,2.4,,
 43265,ANILLO PH.P.VARIAS USADO,,200000,2017-12-27,,,,False,False,3.7,,
 43266,ANILLO PD.P.VERDES USADO,,100000,2017-12-27,,,,False,False,3.2,,
 43284,ANILLO PD.P.VERDES USADO,,50000,2017-12-27,,,,False,False,1.7,,
 43290,ARGOLLA GRAFILA USADA (PEDRO),,50000,2017-12-27,,,,False,False,1.6,,
 43298,TELEVISOR CHALLENGER MD-LD28D27T2 #151015 CONTROL USADO SIN BASE,,180000,2017-12-27,2018-02-08,180000,70000,True,False,0.0,,
 43299,MINICOMPONENTE LG MD-CM4320 #8693 CONTROL ANTENAS USADO,,200000,2017-12-27,,,,False,False,0.0,,
 43301,ANILLO PD.FALTA PIEDRA ORO BAJO,,25000,2017-12-27,,,,False,False,1.4,,
 43302,GARGANTILLA P.VARIAS USADAS.ORO BAJO,,120000,2017-12-27,,,,False,False,5.7,,
 43304,ARGOLLA GRAFILA USADA,,260000,2017-12-27,,,,False,False,4.4,,
 43306,ANILLO PD.P.CIRCONES PLATA (2.7) RELOJ PD SEIKO AUTOMATICO #350405 MANILLA METLICA,,20000,2017-12-27,,,,False,False,0.0,,
 43313,RELOJ PH HAMILTON #9190 MANILLA METALICA USADO,,80000,2017-12-27,2017-12-27,80000,50000,True,False,0.0,,
 43316,RELOJ PH CASIO G-SHOCK #D3766 MANILLA PLASTICA USADO,,90000,2017-12-27,2018-06-22,90000,10000,True,False,0.0,,
 43319,PULSERA SOLA USADA,,1000000,2017-12-27,,,,False,False,13.7,,
 43326,RELOJ PH DIESSEL #DZ-4268 MANILLA METALICA USADO,,100000,2017-12-27,2018-03-02,100000,125000,True,False,0.0,,
 43329,RELOJ PH DIMARIO #ZE1175 MANILLA METALICA USADO,,60000,2017-12-27,2018-02-10,60000,140000,True,False,0.0,,
 43338,CADENA EN PLATA (7GR),,10000,2017-12-27,,,,False,False,1.0,,
 43341,CADENA CON DIJE.PULSERA.ANILLO PH.FALTA PIEDRA,,6000000,2017-12-27,,,,False,False,82.1,,
 43360,ARGOLLA GRAFILADA USADA (LIDA),,180000,2017-12-27,,,,False,False,2.3,,
 43368,DOS ANILLOS PH.P.VARIAS USADOS,,750000,2017-12-27,,,,False,False,9.9,,
 43375,PULIDORA BOSCH #908 MANGO.PROTECTO USADA,,100000,2017-12-27,2018-05-15,100000,100000,True,False,0.0,,
 43379,ANILLO PD.P.CIRCONES USADO (DE GRADO),,200000,2017-12-27,,,,False,False,3.3,,
 43389,RELOJ PD MULCO #MD280 MANILLA METALICA USADO,,20000,2017-12-27,2020-01-31,20000,10000,True,False,0.0,,
 43393,CADENA CON DIJES USADOS (BOLSA J),,650000,2017-12-27,,,,False,False,8.4,,
 43394,CADENA CON DIJE USADOS,,90000,2017-12-27,,,,False,False,3.2,,
 43396,ANILLO PD.P.CIRCON USADO,,140000,2017-12-27,,,,False,False,1.9,,
 43398,CADENA SOLA USADA,,500000,2017-12-27,,,,False,False,6.9,,
 43413,LICUADORA BLACK DECKER #BL0200BGP VASO DE VIDRIO USADA,,30000,2017-12-27,2018-01-18,30000,40000,True,False,0.0,,
 43425,ANILLO PH.P.VARIAS USADO,,550000,2017-12-27,,,,False,False,9.5,,
 43428,ANILLO PD.P.CIRCON USADO,,50000,2017-12-27,,,,False,False,1.5,,
 43435,RELOJ PH CASIO EDIFICE #5118 MANILLA METALICA USADO,,90000,2017-12-27,2018-03-28,90000,80000,True,False,0.0,,
 43436,ARGOLLA GRAFILADA USADA RAYADA (DEISY),,250000,2017-12-27,,,,False,False,3.7,,
 43439,UNA ESCLAVA P.VERDES USADA.FALTAN 2 PIEDRAS,,800000,2017-12-27,,,,False,False,13.2,,
 43440,ARGOLLA USADA,,210000,2017-12-27,,,,False,False,3.2,,
 43452,ARGOLLA USADA,,120000,2017-12-27,,,,False,False,2.1,,
 43462,ANILLO PH.P.CIRCONES USADO,,200000,2017-12-27,,,,False,False,3.7,,
 43466,CADENA SOLA USADA ROTA,,165000,2017-12-27,,,,False,False,2.3,,
 43474,RELOJ PH NAUTICO #A18712G MANILLA METLICA USADO,,70000,2017-12-27,2018-04-11,70000,60000,True,False,0.0,,
 43477,ARGOLLA.ORO BLANCO.ANILLO PD.P.CIRCONES.FALTA PIEDRA.USADOS,,310000,2017-12-27,,,,False,False,4.8,,
 43482,DOS ANILLOS PH.P.VARIAS USADOS,,700000,2017-12-27,,,,False,False,22.3,,
 43492,RELOJ PH CASIO #MD-300.ESCALERA DE TRES METROS.MULTIFUNCIONAL USADOS,,170000,2017-12-27,,,,False,False,0.0,,
 43511,ANILLO PD.P.VARIAS USADOS,,160000,2017-12-27,,,,False,False,3.1,,
 43517,ARGOLLA ORO BAJO,,10000,2017-12-27,,,,False,False,1.0,,
 43534,TELEVISOR CHALLENGER MD-LD19E53HD #797 CONTROL AVERIADO.USADO EN CAJA,,100000,2017-12-27,2018-01-16,100000,40000,True,False,0.0,,
 43539,ARGOLLA EN PLATA USADA,,20000,2017-12-27,,,,False,False,1.0,,
 43542,ARGOLLA USADA,,400000,2017-12-27,,,,False,False,6.3,,
 43544,DOS ANILLOS PD.P.CIRCONES USADOS,,550000,2017-12-27,,,,False,False,9.0,,
 43550,PULSERA CON DIJE,,200000,2017-12-27,,,,False,False,3.0,,
 43551,RELOJ PD CASIO #3363 EN CAJA MANILLA METALICA,,50000,2017-12-27,2018-10-01,50000,10000,True,False,0.0,,
 43556,CADENA SOLA USADA,,1500000,2017-12-27,,,,False,False,20.2,,
 43557,RELOJ PH CITIZEN #840494 MANILLA METALICA USADO,,100000,2017-12-27,2018-11-03,100000,50000,True,False,0.0,,
 43561,CORTADORA TABLETA MARCA RUBI CON RODAJA USADA,,100000,2017-12-27,2018-03-10,100000,40000,True,False,0.0,,
 43564,TELEVISOR PANASONIC MD-TC-L32C22M #4976 CONTROL USADO,,250000,2017-12-27,2018-01-13,250000,50000,True,False,0.0,,
 43565,CADENA.DIJE.DOS ANILLOS PD.CIRCONES ROTOS USADOS,,370000,2017-12-27,,,,False,False,7.0,,
 43567,DOS PULSERAS CON 35 DIJES FIJOS P.VARIAS FALTAN PIEDRAS,,2200000,2017-12-27,,,,False,False,32.8,,
 43571,DOS ARGOLLAS ORO BAJO RAYADAS,,85000,2017-12-27,,,,False,False,3.7,,
 43577,TALADRO BLACK DECKER #TM600-B3 CON LLAVE 1/2,,50000,2017-12-27,2018-09-20,50000,20000,True,False,0.0,,
 43588,UN ANILLO PD.USADO,,30000,2017-12-27,,,,False,False,0.5,,
 43593,+CADENA CON DOS DIJES PIEDRA VERDE Y AZUL.,,200000,2017-12-27,,,,False,False,3.7,,
 43602,ANILLOS.PULSERA.ARETES PLATA VARIOS (417.7),,500000,2017-12-27,,,,False,False,1.0,,
 43604,CADENA SOLA USADA,,1000000,2017-12-27,,,,False,False,15.6,,
 43606,ANILLO PD.P.CIRCON USADO METAL BLANCO,,100000,2017-12-27,,,,False,False,2.3,,
 43612,ANILLO PH.P.VERDES FALTAN 6 PIEDRAS USADO,,750000,2017-12-27,,,,False,False,10.2,,
 43613,CADENA SOLA USADA,,80000,2017-12-27,,,,False,False,1.2,,
 43617,ANILLO PD.P.CIRCONES USADO (SELLO 15),,150000,2017-12-27,,,,False,False,2.5,,
 43633,RELOJ PH SWATCH AG2006 MANILLA METALICA USADO,,40000,2017-12-27,2018-02-02,40000,40000,True,False,0.0,,
 43639,RELOJ PH FOSSIL #BQ1279 MANILLA PLASTICA USADO,,150000,2017-12-27,2018-02-26,150000,65000,True,False,0.0,,
 43643,ANILLO PD.USADO,,50000,2017-12-27,,,,False,False,0.9,,
 43644,RELOJ PH SANDOZ #HC-6026 MANILLA EN CUERO,,80000,2017-12-27,2018-11-07,80000,120000,True,False,0.0,,
 43645,ANILLO PD.P.ROJA USADO,,50000,2017-12-27,,,,False,False,1.2,,
 43650,ARGOLLA GRAFILADA USADA (ALEXANDER Y LIZET),,200000,2017-12-27,,,,False,False,3.3,,
 43663,ANILLO PD.FALTA PIEDRA USADO,,40000,2017-12-27,,,,False,False,1.1,,
 43674,PULSERA.CADENA CON 2 DIJES.UN PAR DECANDONGAS P.CIRCONES FALTAN PIEDRAS,,750000,2017-12-27,,,,False,False,10.8,,
 43677,ANILLO PD.P.USADO FALTA PIEDRA,,100000,2017-12-27,,,,False,False,2.5,,
 43685,UNA ESCLAVA SOLA USADA,,600000,2017-12-27,,,,False,False,8.0,,
 43692,UN PAR DE CANDONGAS USADAS ORO BAJO,,30000,2017-12-27,,,,False,False,1.2,,
 43705,CADENA CON DIJE USADOS,,1200000,2017-12-27,,,,False,False,16.6,,
 43706,TALADRO DEWALT MD-DWD024-B3 #417440 SIN LLAVE USADO,,70000,2017-12-27,2018-01-20,70000,50000,True,False,0.0,,
 43714,ANILLO PD.P.CIRCON USADO,,200000,2017-12-27,,,,False,False,3.2,,
 43716,CADENA CON DIJE.ANILLO PD.P.CIRCONES USADOS,,200000,2017-12-27,,,,False,False,4.2,,
 43719,PULSERA SOLA USADA,,300000,2017-12-27,,,,False,False,5.8,,
 43721,RELOJ PH GUESS #WQ247G3 MANILLA PLASTICA USADO TAPA RAYAD,,70000,2017-12-27,2018-01-16,70000,130000,True,False,0.0,,
 43722,ANILLO PD.P.CIRCONES USADO,,120000,2017-12-27,,,,False,False,2.1,,
 43726,"+CADENA ROTA, DOS ANILLOS PARA DAMA, P VERDES Y BLANCAS FALTAN PIEDRAS.",,1000000,2017-12-27,,,,False,False,14.4,,
 43737,ARGOLLA USADA,,230000,2017-12-27,,,,False,False,3.7,,
 43742,AMILLO PH.USADO,,400000,2017-12-27,,,,False,False,6.6,,
 43743,PLAYSTATION SONY MD-002 DOS CONTROLES CARGADOR USADO,,50000,2017-12-27,,,,False,False,0.0,,
 43747,ARGOLLA GRAFILADA (RICARDO) USADA,,200000,2017-12-27,,,,False,False,2.8,,
 43750,ANILLO PH P.CIRCONES USADO ORO BAJO,,120000,2017-12-27,,,,False,False,5.5,,
